name,kana,zip,prefecture,city,street,building,station,phone,genre,takeout,delivery,takeoutUrl,deliveryUrl,siteUrl,eatinUrl,emoney,credit,private,nosmoking,easyaccess,close,time,seats,lat,lng
ホルモン居酒屋 だいご 小田原本店,ホルモンイザカヤ ダイゴオダワラホンテン,2500001,神奈川県,小田原市,扇町1-12-27,,緑町駅,0465354810,居酒屋,true,false,https://www.e-daigo.co.jp/,,https://www.e-daigo.co.jp/,https://www.e-daigo.co.jp/,false,true,false,false,false,日曜・祝祭日,17時~22時(金・土17時~22時30分),27,35.2620288,139.1598762
SAKANA CUISINE RYO,サカナ キュイジーヌ リョウ,2500011,神奈川県,小田原市,栄町1-14-57,ジャルダンビル1・2・3・4階,小田原駅,0465200077,魚介料理・海鮮料理,true,true,https://www.d-ryo.co.jp/,https://www.d-ryo.co.jp/,https://www.d-ryo.co.jp/,https://yoyaku.toreta.in/sakanacuisine-ryo/#/,true,true,true,true,false,祝,ランチ11:30-15:00 ディナー16:00-20:00,250,35.2545678,139.1577765
彩酒亭 洞,サイシュテイ ホラ,2500011,神奈川県,小田原市,栄町2-5-5,,小田原駅,0465244383,居酒屋,true,false,http://tabelog.com/kanagawa/A1409/A14091/14060088/,,http://tabelog.com/kanagawa/A1409/A14091/14060088/,http://tabelog.com/kanagawa/A1409/A14091/14060088/,true,true,true,true,false,日曜日,11:30~14:00\n 16:00~22:00,80,35.2574088,139.1575698
柏又,カシマタ,2500012,神奈川県,小田原市,本町1-9-35,,小田原駅,0465220267,和食,true,false,unagi-kashimata.com,,unagi-kashimata.com,unagi-kashimata.com,false,false,true,true,false,水曜日\n 第2第4火曜日\n 年末年始\n ※変更あり,12:00~15:00\n 16:00~18:00(LO),36,35.2487722,139.1592198
かしわ水産,カシワスイサン,2500021,神奈川県,小田原市,早川1-4-10,,早川駅,0465228131,和食,true,false,http://www.kashiwasuisan.com/,,http://www.kashiwasuisan.com/,http://www.kashiwasuisan.com/,true,true,false,true,true,火曜・水曜日,11:00~16:00\n テイクアウト受付 9:30~14:00,30,35.2410782,139.1490071
ホルモン居酒屋 だいご 栢山駅前店,ホルモンイザカヤ ダイゴカヤマエキマエテン,2500852,神奈川県,小田原市,栢山2580,岡部ビル1F,栢山駅,0465381196,居酒屋,true,false,https://www.e-daigo.co.jp/,,https://www.e-daigo.co.jp/,https://www.e-daigo.co.jp/,false,true,false,false,false,不定休,17時~23時(金・土17時~23時30分),43,35.3100298,139.1427814
豊陣,トヨジン,2500852,神奈川県,小田原市,栢山3616-1,,栢山駅,0465370708,和食,true,true,http://www.0465.net/omise/toyojin/index.html,http://www.0465.net/omise/toyojin/index.html,http://www.0465.net/omise/toyojin/index.html,http://www.0465.net/omise/toyojin/index.html,false,false,true,true,true,火曜,11:00~14:30/17:00~21:00,48,35.3085159,139.133511
炭火焼鳥とホルモン居酒屋だいご鴨宮駅前店・ラーメン だいご,スミビヤキトリトホルモンイザカヤダイゴカモノミヤエキマエテン・ラーメン ダイゴ,2500875,神奈川県,小田原市,南鴨宮3-5-9,,鴨宮駅,0465489822,居酒屋,true,false,https://www.e-daigo.co.jp/,,https://www.e-daigo.co.jp/,https://www.e-daigo.co.jp/,false,true,false,false,false,不定休,16時30分~23時(金・土16時30分~23時30分),55,35.2751068,139.1796163
wagyu sous vide,ワギュウスーヴィード,2510024,神奈川県,藤沢市,鵠沼橘1-1-15,イマジンビルII3階,藤沢駅,0466528468,焼肉・ステーキ,true,true,https://wagyu-sousvide.com/takeout-delivery-menu/,https://wagyu-sousvide.com/takeout-delivery-menu/,https://wagyu-sousvide.com/,https://wagyu-sousvide.com/,true,true,false,false,false,月曜,火曜~日曜11:30~14:30/17:00~23:00,22,35.3366831,139.4886571
ジャミン,ジャミン,2510024,神奈川県,藤沢市,鵠沼橘1-1-9,s119ビル101号室,藤沢駅,0466270605,各国料理,true,true,https://jammin.bar,https://jammin.bar,https://jammin.bar,https://jammin.bar,true,true,false,true,true,月曜日(祝日の場合火曜日),11:45~15:00 17:00~23:00(政府要請に従い時短有り),32,35.3365461,139.4864909
ZARUBAKU,ザルバク,2510024,神奈川県,藤沢市,鵠沼橘1-17-2,高田ビル2階,藤沢駅,0466553735,居酒屋,true,false,http://www.zarubaku.com/,,http://www.zarubaku.com/,http://www.zarubaku.com/,true,true,false,true,false,無休,月曜~土曜 17:00~01:00\n 日曜 15:00~22:00,45,35.3371292,139.4864758
もつ焼 北の屋,モツヤキ キタノヤ,2510024,神奈川県,藤沢市,鵠沼橘1-17-13,,藤沢駅,0466526124,居酒屋,true,false,https://www.e-daigo.co.jp/,,https://www.e-daigo.co.jp/,https://www.e-daigo.co.jp/,false,true,false,false,false,不定休,16時30分~23時30分(金曜日16時30分~24時/土曜日15時~24時/日曜・祝祭日15時~22時30分),39,35.3374611,139.4859544
蕎麦酒 二八,ソバサケニハチ,2510031,神奈川県,藤沢市,南藤沢23-10,六光会館ビル405,藤沢駅,0466260202,和食,false,false,https://nihachisobasake.owst.jp/,,https://nihachisobasake.owst.jp/,https://nihachisobasake.owst.jp/,false,true,false,true,false,なし,月曜・火曜 17:00~22:00\n 水曜~日曜 14:00~22:00,16,35.3380891,139.4864021
近江牛ステーキ懐石ひゃくいちや,オウミギュウステーキカイセキヒャクイチヤ,2510043,神奈川県,藤沢市,辻堂元町3-15-25,サザンクロス1階,辻堂駅,0466331013,焼肉・ステーキ,true,true,https://hyakuichiya.com/2020/05/04/%e3%81%8a%e5%bc%81%e5%bd%93%e3%81%ae%e3%81%94%e6%a1%88%e5%86%85/,https://hyakuichiya.com/restaurant_top/,https://hyakuichiya.com/restaurant_top/,https://hyakuichiya.com/restaurant_top/,false,true,true,true,false,毎週月曜日\n 第1、3火曜日※変動の場合有,(店内飲食)\n 11:30~15:00/17:30~21:00\n (お弁当)\n 11:30~18:00\n ※今後変更の場合有,48,35.3303163,139.4518633
ASIAN CHINESEバル 餃子酒場カノウ 辻堂店,アジアンチーズバルギョウザサカバカノウツジドウテン,2510047,神奈川県,藤沢市,辻堂1丁目3−13,,辻堂駅,05034920597,居酒屋,true,false,https://www.instagram.com/gyozasakabakano/,,https://gyozakano-tsujido.gorp.jp/,https://gyozakano-tsujido.gorp.jp/,false,true,false,true,false,定休日無し,11:30~14:00(L.O.) 17:00~24:00(L.O.23:00),50,35.3365216,139.448646
もつ焼 肉刺し かのう 辻堂,モツヤキニクサシカノウツジドウ,2510047,神奈川県,藤沢市,辻堂2-1-12,,辻堂駅,05034763863,居酒屋,true,true,https://www.instagram.com/motsuyakikanou/,https://gca5614.gorp.jp/,https://gca5614.gorp.jp/,https://gca5614.gorp.jp/,true,true,true,false,false,定休日無し,17:00~24:00(L.O.23:00),35,35.3366001,139.4454387
近江牛ステーキ懐石 ひゃくいちや,オウミギュウステーキカイセキヒャクイチヤ,2510048,神奈川県,藤沢市,辻堂元町3丁目15−25,,辻堂駅,0466528038,ステーキ・ハンバーグ,true,true,https://www.instagram.com/kaiseki_hyakuichiya/?hl=ja,https://hyakuichiya.com,https://hyakuichiya.com,https://hyakuichiya.com,false,true,true,true,false,月,[平日] 11:30~15:00(L.O.14:00) 17:30~21:30(L.O.20:30)\n[土日祝日] 11:30~15:00(L.O.14:00) 17:00~21:30(L.O.20:30),48,35.330328,139.451779
バーガーズカフェグリルフクヨシ橋本店,バーガーカフェグリルフクヨシハシモトテン,2520143,神奈川県,相模原市,緑区橋本6-12-15,SGビル1階,JR橋本駅,0427031534,洋食,true,true,https://www.hotpepper.jp/strJ001193001/,https://demae-can.com/shop/menu/3028718,https://www.hotpepper.jp/strJ001193001/,https://www.hotpepper.jp/strJ001193001/,true,true,false,true,false,なし,月~日 11:00から22:00,,35.5970081,139.3444284
ラヴァーズロック相模原店,ラヴァーズロックサガミハラテン,2520232,神奈川県,相模原市,中央区相模原1-3-8,岩本ビルB1,JR相模原駅,0427505080,イタリアン・フレンチ,true,true,https://www.hotpepper.jp/strJ000015073/,https://www.hotpepper.jp/strJ000015073/,https://www.hotpepper.jp/strJ000015073/,https://www.hotpepper.jp/strJ000015073/,true,true,true,true,false,なし,月~日 11:00から22:00,50,35.5811268,139.3687854
福よし 古淵店,フクヨシ コブチテン,2520344,神奈川県,相模原市,南区古淵2-16-9,リバーストーンビル1階,JR古淵駅,0427117906,洋食,true,true,https://fukuyoshi-kobuchi.owst.jp/,https://fukuyoshi-kobuchi.owst.jp/,https://fukuyoshi-kobuchi.owst.jp/,https://fukuyoshi-kobuchi.owst.jp/,true,true,false,true,false,なし,月~日 11:00から22:00,20,35.5548864,139.4182915
日本料理しも川,ニホンリョウリシモカワ,2530041,神奈川県,茅ヶ崎市,茅ヶ崎233-1,,JR茅ヶ崎駅、北茅ヶ崎駅,0467516378,和食,true,true,https://www.wa-shimokawa.com/,https://www.wa-shimokawa.com/,https://www.wa-shimokawa.com/,https://www.wa-shimokawa.com/,false,true,true,true,false,日曜日,昼 11:30~14:30\n 夜 17:00~21:00,40,35.339849,139.4094701
とり介 南口店,トリスケ ミナミグチテン,2530052,神奈川県,茅ヶ崎市,幸町3-11,大和第2ビル1階,茅ヶ崎駅,0467887707,居酒屋,true,false,https://r.gnavi.co.jp/gaet000/,,https://r.gnavi.co.jp/gaet000/,https://r.gnavi.co.jp/gaet000/,false,false,false,true,false,月曜,11:00~20:00,26,35.3304175,139.4090989
中華百番,チュウカヒャクバン,2540014,神奈川県,平塚市,四之宮3-11-14,,平塚駅,0463221550,中華,true,false,http://hyakuban.weblog.te/,,http://hyakuban.weblog.te/,http://hyakuban.weblog.te/,true,false,false,true,false,火曜(不定休あり),11:30~14:00/17:00~19:00,30,35.3528773,139.3592667
フランス料理 マリー・ルイーズ,フランスリョウリ マリールイーズ,2540812,神奈川県,平塚市,松風町1-16,レーベンス松風1F,平塚駅,0463240465,イタリアン・フレンチ,true,true,https://www.m-louise.com/2020.4.html,https://www.m-louise.com/,https://www.m-louise.com/,https://www.m-louise.com/,false,true,false,true,false,月曜日,ランチタイム 11:30~14:30(LO13:30)\n ディナータイム 16:00~22:00(LO20:30),40,35.3240746,139.3505028
湘南ハッピーキュイジーヌ\n H×M アッシュ×エム,アッシュエム,2540815,神奈川県,平塚市,夕陽ヶ丘3-5,,平塚駅,0463272171,イタリアン・フレンチ,true,true,http://b-h-m.com/post_events/1636,http://b-h-m.com/catering,http://b-h-m.com,http://b-h-m.com,true,true,false,true,true,毎週火曜日\n 第1・3月曜日,LUNCH 11:30~15:00(ラストオーダー13:45)\n DINNER 18:00~22:00(ラストオーダー20:30),68,35.3232811,139.3529265
ホルモン居酒屋 だいご 開成駅前店,ホルモンイザカヤ ダイゴカイセイエキマエテン,2580021,神奈川県,開成町,吉田島4345-4,,開成駅,0465828829,居酒屋,true,true,https://www.e-daigo.co.jp/,https://www.e-daigo.co.jp/,https://www.e-daigo.co.jp/,https://www.e-daigo.co.jp/,false,true,false,false,false,不定休,17時~23時(金・土17時~23時30分),65,35.3248495,139.1352335
モダン・ダイニングSumi,モダン・ダイニングスミ,2590124,神奈川県,二宮町,山西916-1,,二宮駅,0463455050,洋食,true,false,http://modan-sumi.com,,http://modan-sumi.com,http://modan-sumi.com,true,true,false,true,false,火曜、第2水曜,11:00~14:30/18:00~20:00(LO19:00),20,35.2960483,139.2516052
香港小厨,ホンコンショウチュウ,2590131,神奈川県,二宮町,中里2-28-22,,二宮駅,0463572213,中華,true,true,https://foodplace.jp/honkonsyocho/,https://foodplace.jp/honkonsyocho/,https://foodplace.jp/honkonsyocho/,https://foodplace.jp/honkonsyocho/,true,false,true,false,false,なし,11:00~15:00/17:00~23:30,60,35.3095602,139.2469443
紅籠坊,コウロンボウ,2590303,神奈川県,湯河原町,土肥3-8-10,,湯河原駅,0465628260,中華,true,false,https://www.koronbou.jp/,,https://www.koronbou.jp/,https://www.koronbou.jp/,true,true,false,true,false,不定休(月に1日),ランチ 11:30~14:30(L.O.13:50)\n ディナー 17:30~21:00(L.O.20:00),80,35.1425003,139.1074707
桂花楼,ケイカロウ,2591114,神奈川県,伊勢原市,高森3-1-44,,愛甲石田駅,0463953916,中華,true,false,http://www.keikaro.com/,,http://www.keikaro.com/,http://www.keikaro.com/,true,true,true,true,false,第1、3木曜,11:00~14:30/17:00~20:00,50,35.4119539,139.3313143
風海,フウミ,2591132,神奈川県,伊勢原市,桜台1-24-9,リラ伊勢原1階,伊勢原駅,0463927327,洋食,true,false,https://www.fu-mi0703.jp/,,https://www.fu-mi0703.jp/,https://www.fu-mi0703.jp/,false,false,false,true,true,月曜,11:00~17:00,15,35.3936,139.31186
ピッツァ サルヴァトーレ クオモ 千葉店,ピッツァ サルヴァトーレ クオモ チバテン,2600015,千葉県,千葉市,中央区富士見1-1-14,,千葉駅,0432235965,パスタ・ピザ,true,true,http://www.salvatore.jp/restaurant/chiba/index.html,http://www.salvatore.jp/restaurant/chiba/delivery.html,http://www.salvatore.jp/,http://www.salvatore.jp/,false,true,false,false,false,定休日無し,[月~金]\n7:00 - 10:30(L.I. 10:00)\n11:30 - 15:30(L.I. 14:30)\n17:00 - 23:30(L.O. 23:00)\n[土・日・祝日]\n7:00 - 10:30(L.I. 10:00)\n11:30 - 15:30(L.I. 14:30)\n14:30 - 23:30(L.O. 23:00)\n\n日曜営業,56,35.6125475,140.1168371
神鶏 松戸店,シンケイ マツドテン,2710091,千葉県,松戸市,本町3-11,,松戸駅,0477106496,焼鳥・串焼・鳥料理,true,false,https://www.instagram.com/mtdshinkei/,,https://www.instagram.com/mtdshinkei/,https://www.instagram.com/mtdshinkei/,false,true,false,false,false,定休日無し,[月~金]\n16:00~25:00(L.O24:00 / ドリンクL.O24:30)\n[土・日・祝日]\n14:00~25:00(L.O24:00 / ドリンクL.O24:30),,35.7840414,139.8987882
将泰庵,ショウタイアン,2730005,千葉県,船橋市,本町3-5-1,,京成船橋駅,0474688929,焼肉・ホルモン,true,true,http://shoutaian.co.jp/archives/1239,http://shoutaian.co.jp/archives/1173,http://shoutaian.co.jp/,http://shoutaian.co.jp/,false,true,true,true,false,定休日無し,【ランチ】\n11:30~14:00(L.O.13:30)\n【ディナー】\n17:00~20:00(L.O.19:30)\n※酒類のラストオーダーは19:00\n\n※通常営業時は以下の通り\n【ランチ】\n11:30~14:00(L.O.13:30)\n\n【ディナー】\n17:00~23:00(L.O.22:30),28,35.6909988,139.9821112
とんかつ栄ちゃん,トンカツエイチャン,2730032,千葉県,船橋市,葛飾町2丁目446,,西船橋駅,0474356922,天ぷら・揚げ物,true,false,https://www.facebook.com/tonkatsu.eichan,,http://tonkatsu-eichan.com/,http://tonkatsu-eichan.com/,false,true,false,true,false,定休日無し,11:30~13:30\n17:30~21:00,17,35.7062371,139.9547067
ぼちぼち 下総中山店,ボチボチシモウサナカヤマテン,2730035,千葉県,船橋市,本中山2丁目8−18,,京成中山駅,0473338877,居酒屋,true,false,https://ameblo.jp/mayupon1016/entry-12589203128.html,,https://www.facebook.com/pages/%E5%B1%85%E9%85%92%E5%B1%8B%E3%81%BC%E3%81%A1%E3%81%BC%E3%81%A1-%E4%B8%8B%E7%B7%8F%E4%B8%AD%E5%B1%B1%E5%BA%97/230875163720403,,false,false,false,false,false,火,17:00~24:00,32,35.7155469,139.9455914
ピッツァ サルヴァトーレ クオモ 柏店,ピッツァ サルヴァトーレ クオモ カシワテン,2770005,千葉県,柏市,柏2-10-2,,柏駅,0471638465,パスタ・ピザ,true,true,http://www.salvatore.jp/restaurant/kashiwa/index.html,http://www.salvatore.jp/restaurant/kashiwa/delivery.html,http://www.salvatore.jp/,http://www.salvatore.jp/,false,true,false,true,false,定休日無し,[月~金]\nLunch 11:30~14:30(L.O14:00)\nDinner 17:00~23:00(L.O22:30)\n[土・日・祝]\nLunch 11:00~15:00(L.O14:30)\nDinner 15:00~23:00(L.O22:30)\n\n日曜営業,60,35.8618415,139.9732609
ピッツァ サルヴァトーレ クオモ 柏の葉店,ピッツァ サルヴァトーレ クオモ カシワノハテン,2778519,千葉県,柏市,若柴178-4,,柏の葉キャンパス,0471977700,パスタ・ピザ,true,true,http://www.salvatore.jp/restaurant/kashiwanoha/index.html,http://www.salvatore.jp/restaurant/kashiwanoha/delivery.html,http://www.salvatore.jp/,http://www.salvatore.jp/,true,true,false,true,false,定休日無し,Lunch:\n11:00 - 15:00(LO 14:30)\nCafe:\n15:00 - 17:00\nDinner:日~木曜日\n17:00 - 22:00 (LO 21:30)\n金土祝前日\n17:00-23:00(LO22:30)\n日曜営業,80,35.895061,139.9518463
ベイビーズブレス,ベイビーズブレス,2780055,千葉県,野田市岩名,2-28-26,,川間駅,0171280028,イタリアン,true,false,https://www.babysbreath2008.com/,https://www.babysbreath2008.com/takeout,https://www.babysbreath2008.com/,https://www.babysbreath2008.com/reserve,true,true,false,true,true,月,11時から22時21時ラストオーダー,25,35.9746527,139.8401507
ピッツァ サルヴァトーレ クオモ 浦安店,ピッツァ サルヴァトーレ クオモ ウラヤステン,2790002,千葉県,浦安市,北栄1-2-22,,浦安駅,0473166865,パスタ・ピザ,true,true,http://www.salvatore.jp/restaurant/urayasu/index.html,http://www.salvatore.jp/restaurant/urayasu/delivery.html,http://www.salvatore.jp/,http://www.salvatore.jp/,false,true,false,true,false,定休日無し,ランチ 11:00~15:00 LO14:30\nTeaTime CLOSE(土日祝のみ通し)\n[月~金]\nディナー 17:00~23:00 LO22:30\n\n日曜営業,55,35.6652034,139.8949445
隠れ家的 個室ビストロ ヴァンエール,カクレガテキ コシツビストロ ヴァンエール,3300062,埼玉県,さいたま市浦和区,仲町1丁目2−14,関ビル 3F,浦和駅,0488226666,居酒屋,true,false,https://tabelog.com/saitama/A1101/A110102/11043018/,,https://vanale.owst.jp,https://vanale.owst.jp,false,true,true,false,false,定休日無し,[月~木]\n17:30~23:30(L.O.フード22:30 ドリンク23:00)\n[金・土]\n17:30~24:30(L.O.フード23:00 ドリンク24:00)\n[土・日]\n13:00~15:00(完全予約制)\n[日]\n17:30~23:00(L.O.フード22:00 ドリンク22:30),48,35.8596148,139.655512
パスタが美味しいイタリアン グッディーズカフェ,パスタガオイシイイタリアン グッディーズカフェ,3300062,埼玉県,さいたま市浦和区,仲町2丁目6−10,,浦和駅,0488234649,イタリアン,true,false,https://tabelog.com/saitama/A1101/A110102/11005794/,,https://www.goodies-cafe.jp,https://www.goodies-cafe.jp,false,true,true,true,false,月,ランチ 11:30~15:00(Lo14:30):\n当店もテイクアウトをやっております。\nディナー 17:00〜20:(Lo19:00),35,35.8611006,139.6517931
